id,buy,male,buyamt,freq,lastbuy,firstbuy,child,youth,cook,diy,art
3388,0,0,166,16,1,16,0,0,1,0,0
3389,0,1,143,6,2,8,0,0,0,0,0
3390,0,0,102,14,2,22,1,0,0,1,0
3391,0,1,327,22,10,52,4,2,1,0,1
3392,0,1,169,16,9,36,0,0,5,2,1
3393,0,0,233,22,6,38,1,1,3,0,0
3394,0,1,173,12,1,12,0,0,1,0,0
3395,0,1,210,16,9,52,1,2,2,1,2
3396,0,1,348,16,4,38,1,0,1,2,0
3397,0,0,240,18,1,18,0,0,1,0,0
3398,0,1,219,12,2,18,0,2,0,0,0
3399,0,0,58,4,1,4,1,0,0,0,0
3400,0,0,235,4,1,4,0,0,0,0,0
3401,0,1,180,14,1,14,0,0,1,0,0
3402,0,1,247,4,11,60,2,2,1,3,3
3403,0,0,174,4,1,4,0,0,0,1,0
3404,0,1,131,6,1,6,0,0,1,0,0
3405,0,0,72,10,2,12,0,1,0,1,0
3406,0,1,257,20,1,20,0,1,0,0,0
3407,0,0,300,6,1,6,0,0,0,0,1
3408,0,1,228,34,1,34,0,0,1,0,0
3409,0,1,402,2,12,32,2,1,5,0,2
3410,0,1,279,10,1,10,0,0,1,0,0
3411,0,1,110,14,3,24,2,1,0,0,0
3412,0,1,194,22,1,22,0,1,0,0,0
3413,0,0,287,8,1,8,0,0,1,0,0
3414,0,0,215,4,2,12,2,0,0,0,0
3415,0,1,238,8,2,14,1,0,0,0,0
3416,0,1,369,34,5,48,0,1,3,0,1
3417,0,1,271,10,12,52,2,1,2,4,1
3418,0,1,55,20,2,24,0,0,1,1,0
3419,0,0,198,26,1,26,1,0,0,0,0
3420,0,0,84,4,2,6,0,1,0,1,0
3421,0,1,276,12,2,16,1,1,0,0,0
3422,0,1,255,10,2,14,1,0,1,0,0
3423,0,0,224,6,10,46,2,2,3,0,2
3424,0,1,147,10,1,10,1,0,0,0,0
3425,0,0,230,6,4,28,1,1,1,1,0
3426,0,0,230,24,2,30,0,0,1,1,0
3427,0,1,399,10,10,54,2,1,5,0,0
3428,0,0,147,12,1,12,0,0,1,0,0
3429,0,1,242,16,4,34,1,0,1,0,1
3430,0,1,276,16,2,18,1,0,0,1,0
3431,0,1,49,6,2,14,0,0,1,1,0
3432,0,1,196,8,1,8,0,0,0,1,0
3433,0,0,253,16,1,16,0,0,0,0,1
3434,0,0,450,30,11,54,3,1,2,1,3
3435,0,1,256,28,2,34,1,0,1,0,0
3436,0,1,261,8,1,8,1,0,0,0,0
3437,0,1,74,14,2,20,1,0,0,1,0
3438,0,0,171,6,2,14,1,1,0,0,0
3439,0,0,63,16,2,24,0,0,1,1,0
3440,0,1,130,24,2,26,0,0,1,1,0
3441,0,1,56,22,2,28,0,0,1,1,0
3442,0,1,35,10,1,10,0,0,0,1,0
3443,0,1,30,16,1,16,0,0,1,0,0
3444,0,1,21,16,1,16,1,0,0,0,0
3445,0,1,159,12,3,18,1,0,1,1,0
3446,0,1,259,8,1,8,1,0,0,0,0
3447,0,1,291,6,1,6,0,0,1,0,0
3448,0,1,234,12,6,46,3,1,2,0,0
3449,0,1,135,14,2,22,0,0,0,0,0
3450,0,0,241,14,1,14,1,0,0,0,0
3451,0,0,306,18,12,56,6,2,1,0,3
3452,0,1,275,10,2,12,1,0,1,0,0
3453,0,1,190,2,1,2,1,0,0,0,0
3454,0,0,269,6,1,6,1,0,0,0,0
3455,0,1,207,14,1,14,0,0,0,1,0
3456,0,1,180,14,4,22,2,1,0,0,0
3457,0,1,72,32,1,32,0,1,0,0,0
3458,0,0,114,14,2,16,1,0,0,1,0
3459,0,1,79,8,2,14,0,1,1,0,0
3460,0,1,281,12,3,18,1,2,0,0,0
3461,0,1,187,28,6,54,1,0,2,1,2
3462,0,0,184,18,11,80,1,2,3,1,1
3463,0,1,162,6,10,64,3,2,2,1,1
3464,0,1,338,14,8,36,2,1,1,0,2
3465,0,0,176,24,2,30,0,0,0,1,1
3466,0,0,174,2,6,34,1,0,1,2,0
3467,0,1,168,14,7,38,1,0,2,2,0
3468,0,0,221,10,12,34,4,3,2,2,1
3469,0,1,110,16,4,32,0,0,3,0,0
3470,0,1,244,34,1,34,0,0,0,0,1
3471,0,1,196,14,1,14,0,0,0,0,0
3472,0,1,30,2,1,2,0,1,0,0,0
3473,0,0,146,12,2,14,1,0,0,0,0
3474,0,1,201,10,1,10,0,1,0,0,0
3475,0,1,108,16,2,22,0,1,0,0,1
3476,0,1,95,14,1,14,0,0,0,0,1
3477,0,1,226,20,4,34,0,0,1,0,1
3478,0,1,139,10,5,20,0,1,4,0,0
3479,0,1,94,6,2,12,1,0,1,0,0
3480,0,0,295,16,2,18,0,1,1,0,0
3481,0,1,243,4,2,12,2,0,0,0,0
3482,0,1,196,26,2,34,1,0,0,0,0
3483,0,1,80,6,1,6,0,0,1,0,0
3484,0,1,228,16,2,22,1,0,0,0,1
3485,0,1,164,12,1,12,0,0,0,1,0
3486,0,0,148,12,1,12,0,1,0,0,0
3487,0,0,240,8,2,10,0,1,0,0,1
3488,0,1,278,6,2,12,0,0,1,1,0
3489,0,1,152,12,8,38,3,0,4,0,1
3490,0,1,32,12,2,20,0,0,2,0,0
3491,0,1,296,10,4,18,1,0,0,1,1
3492,0,0,180,16,1,16,0,0,0,0,0
3493,0,0,116,2,1,2,0,0,1,0,0
3494,0,0,431,6,9,30,1,1,3,1,2
3495,0,1,398,8,9,58,2,3,1,2,0
3496,0,0,288,16,1,16,0,0,1,0,0
3497,0,0,191,12,2,16,1,1,0,0,0
3498,0,1,78,8,3,16,0,0,1,1,0
3499,0,1,112,12,1,12,1,0,0,0,0
3500,0,0,221,30,5,50,0,2,1,0,0
3501,0,0,234,4,4,12,2,0,2,0,0
3502,0,1,114,14,1,14,0,0,1,0,0
3503,0,1,234,30,1,30,1,0,0,0,0
3504,0,0,294,14,2,18,1,0,1,0,0
3505,0,1,277,12,5,26,1,2,0,1,0
3506,0,1,44,12,1,12,0,0,1,0,0
3507,0,0,379,14,8,46,2,1,1,2,1
3508,0,1,91,8,6,34,3,0,3,0,0
3509,0,1,259,10,1,10,0,0,1,0,0
3510,0,1,290,10,2,14,0,0,1,0,1
3511,0,1,163,34,2,40,0,0,2,0,0
3512,0,1,158,30,2,34,0,0,0,0,1
3513,0,1,235,14,10,38,1,1,3,1,3
3514,0,1,91,14,2,20,0,0,1,1,0
3515,0,1,313,10,1,10,1,0,0,0,0
3516,0,1,429,10,10,38,4,0,2,2,1
3517,0,0,231,10,2,16,0,0,1,1,0
3518,0,1,140,10,1,10,1,0,0,0,0
3519,0,1,256,12,2,18,0,1,1,0,0
3520,0,0,89,36,1,36,1,0,0,0,0
3521,0,1,393,22,10,48,1,0,2,4,2
3522,0,1,190,2,12,72,5,1,1,3,1
3523,0,1,138,10,5,38,1,0,1,2,0
3524,0,1,328,8,2,16,0,0,1,1,0
3525,0,1,149,4,1,4,0,0,1,0,0
3526,0,0,96,10,3,22,0,0,1,0,0
3527,0,1,172,4,2,6,0,0,1,1,0
3528,0,0,257,26,2,30,1,0,0,1,0
3529,0,0,178,24,1,24,1,0,0,0,0
3530,0,0,275,18,1,18,1,0,0,0,0
3531,0,0,215,12,2,16,0,0,0,2,0
3532,0,0,152,6,2,8,0,0,2,0,0
3533,0,0,143,16,1,16,0,0,1,0,0
3534,0,1,37,34,1,34,0,0,0,0,0
3535,0,0,190,8,4,28,2,1,1,0,0
3536,0,1,56,10,1,10,0,0,0,0,0
3537,0,1,98,10,2,14,0,1,1,0,0
3538,0,1,194,16,6,42,0,1,1,2,1
3539,0,1,74,8,1,8,0,1,0,0,0
3540,0,1,54,28,2,34,0,0,1,0,1
3541,0,1,267,14,2,22,0,0,1,1,0
3542,0,1,192,2,2,4,1,0,0,0,1
3543,0,1,178,6,2,14,0,2,0,0,0
3544,0,1,272,10,1,10,0,1,0,0,0
3545,0,1,339,12,4,26,2,0,0,2,0
3546,0,0,42,18,2,24,1,0,1,0,0
3547,0,1,183,6,1,6,0,0,0,0,0
3548,0,1,345,16,11,60,3,1,3,2,1
3549,0,1,356,10,9,62,3,1,1,0,3
3550,0,1,120,10,1,10,0,0,0,1,0
3551,0,0,283,10,2,18,1,0,1,0,0
3552,0,1,243,2,1,2,0,0,0,0,0
3553,0,1,171,34,2,38,1,0,0,1,0
3554,0,0,33,2,1,2,1,0,0,0,0
3555,0,1,61,4,1,4,1,0,0,0,0
3556,0,1,86,10,5,36,1,0,1,1,1
3557,0,0,263,18,8,36,0,2,5,1,0
3558,0,0,153,32,2,40,1,1,0,0,0
3559,0,1,136,16,1,16,0,0,0,0,1
3560,0,1,250,30,2,34,1,0,1,0,0
3561,0,1,343,16,5,34,2,0,3,0,0
3562,0,1,192,14,1,14,0,0,1,0,0
3563,0,1,135,12,2,14,1,1,0,0,0
3564,0,1,192,14,5,28,2,0,1,1,0
3565,0,0,94,6,2,10,1,0,0,1,0
3566,0,0,225,30,2,34,0,0,1,0,0
3567,0,0,329,30,12,96,2,1,3,1,1
3568,0,1,194,22,5,48,1,2,2,0,0
3569,0,0,247,8,1,8,0,0,0,1,0
3570,0,1,301,28,2,34,1,0,0,0,0
3571,0,1,173,14,11,56,1,0,6,2,0
3572,0,1,275,6,2,10,0,0,1,0,0
3573,0,1,73,8,3,24,2,1,0,0,0
3574,0,0,167,18,2,24,0,1,0,0,0
3575,0,1,303,12,10,50,4,2,1,1,0
3576,0,1,290,10,2,16,0,0,1,0,0
3577,0,1,254,2,3,12,0,0,2,1,0
3578,0,0,95,12,2,14,0,0,0,1,1
3579,0,1,199,10,7,40,2,2,0,1,0
3580,0,0,24,16,1,16,0,0,0,0,1
3581,0,1,218,12,2,20,0,0,1,0,0
3582,0,1,37,26,1,26,0,0,0,1,0
3583,0,0,202,14,9,34,0,2,4,2,0
3584,0,1,129,10,1,10,0,1,0,0,0
3585,0,1,16,12,1,12,0,1,0,0,0
3586,0,1,175,22,1,22,1,0,0,0,0
3587,0,1,244,18,1,18,0,0,1,0,0
3588,0,0,130,4,1,4,0,1,0,0,0
3589,0,0,293,14,1,14,0,0,0,1,0
3590,0,1,112,2,7,40,4,0,1,0,0
3591,0,0,271,12,2,18,0,0,2,0,0
3592,0,1,272,10,3,16,1,1,1,0,0
3593,0,1,286,14,2,18,0,0,1,1,0
3594,0,0,43,12,1,12,0,1,0,0,0
3595,0,1,225,10,1,10,1,0,0,0,0
3596,0,1,254,12,2,16,0,0,1,0,0
3597,0,1,240,16,2,22,0,0,1,0,1
3598,0,1,206,8,5,26,3,0,2,0,0
3599,0,1,40,36,1,36,0,0,1,0,0
3600,0,1,202,16,2,24,1,1,0,0,0
3601,0,1,142,16,1,16,0,1,0,0,0
3602,0,1,32,22,2,24,0,0,1,0,0
3603,0,1,134,4,6,24,1,2,2,1,0
3604,0,0,157,14,2,18,1,1,0,0,0
3605,0,1,67,16,1,16,0,0,0,0,0
3606,0,0,310,12,1,12,0,0,0,0,0
3607,0,1,312,16,2,22,0,0,2,0,0
3608,0,0,252,2,9,48,3,2,1,2,1
3609,0,1,51,24,1,24,0,0,0,0,1
3610,0,1,314,6,1,6,1,0,0,0,0
3611,0,1,197,2,5,18,1,1,2,0,0
3612,0,1,366,16,8,58,4,1,0,1,0
3613,0,1,95,4,5,20,0,0,3,2,0
3614,0,0,134,8,1,8,0,0,1,0,0
3615,0,1,254,32,5,60,2,2,0,1,0
3616,0,1,295,12,1,12,0,0,1,0,0
3617,0,1,287,16,1,16,0,0,0,0,0
3618,0,1,212,12,7,46,2,0,4,0,1
3619,0,1,77,10,1,10,0,0,0,0,0
3620,0,1,35,24,1,24,1,0,0,0,0
3621,0,0,53,26,1,26,0,0,0,1,0
3622,0,1,254,10,1,10,0,1,0,0,0
3623,0,1,203,14,1,14,0,0,1,0,0
3624,0,1,265,12,2,16,1,0,0,1,0
3625,0,0,230,26,1,26,0,0,0,1,0
3626,0,1,32,16,1,16,1,0,0,0,0
3627,0,1,211,24,10,60,1,1,4,0,1
3628,0,1,79,20,2,22,1,0,1,0,0
3629,0,1,181,10,3,16,1,0,2,0,0
3630,0,1,177,14,4,26,1,0,3,0,0
3631,0,0,123,10,1,10,0,0,1,0,0
3632,0,1,201,12,2,14,1,0,1,0,0
3633,0,1,127,14,2,22,1,1,0,0,0
3634,0,1,164,16,2,18,1,1,0,0,0
3635,0,1,133,8,4,26,0,1,1,1,0
3636,0,0,195,6,8,40,3,2,0,2,0
3637,0,0,255,8,2,12,0,0,1,0,0
3638,0,0,297,30,1,30,1,0,0,0,0
3639,0,0,312,6,1,6,1,0,0,0,0
3640,0,0,189,8,1,8,1,0,0,0,0
3641,0,1,179,8,2,14,0,0,0,1,0
3642,0,0,299,30,3,36,0,1,0,1,1
3643,0,1,316,2,2,6,0,0,1,1,0
3644,0,0,180,6,1,6,1,0,0,0,0
3645,0,1,230,32,1,32,0,0,1,0,0
3646,0,1,238,12,2,16,0,0,0,0,0
3647,0,0,222,16,1,16,0,0,0,0,0
3648,0,0,133,14,1,14,0,0,1,0,0
3649,0,1,126,14,1,14,0,0,0,1,0
3650,0,1,325,30,2,32,0,0,1,1,0
3651,0,1,73,32,2,40,0,0,0,0,1
3652,0,1,182,16,2,22,1,0,0,0,1
3653,0,1,135,10,1,10,0,0,0,1,0
3654,0,0,148,6,1,6,0,0,1,0,0
3655,0,0,206,14,3,22,0,0,2,1,0
3656,0,1,64,16,2,22,0,0,1,0,0
3657,0,0,206,2,1,2,0,0,0,0,0
3658,0,1,429,12,9,60,5,0,1,2,0
3659,0,1,269,16,1,16,1,0,0,0,0
3660,0,1,109,26,6,42,1,1,0,2,0
3661,0,1,33,4,2,8,0,1,1,0,0
3662,0,1,105,4,1,4,0,0,0,0,0
3663,0,1,191,2,2,6,1,1,0,0,0
3664,0,1,125,12,3,24,1,0,0,1,0
3665,0,1,50,12,2,18,1,0,1,0,0
3666,0,1,359,4,7,24,2,1,3,1,0
3667,0,1,145,16,2,22,0,0,1,1,0
3668,0,0,115,20,1,20,1,0,0,0,0
3669,0,0,275,18,8,64,2,0,2,1,0
3670,0,1,147,18,9,54,4,1,2,1,1
3671,0,1,58,16,2,18,1,0,1,0,0
3672,0,1,227,14,8,34,1,1,2,2,0
3673,0,0,111,4,4,14,1,0,2,0,0
3674,0,1,176,16,1,16,0,0,1,0,0
3675,0,1,265,28,1,28,0,0,0,1,0
3676,0,1,288,8,1,8,1,0,0,0,0
3677,0,1,144,14,1,14,0,1,0,0,0
3678,0,1,144,4,1,4,0,0,1,0,0
3679,0,0,54,10,1,10,0,0,1,0,0
3680,0,0,113,8,2,16,2,0,0,0,0
3681,0,0,168,30,1,30,0,0,1,0,0
3682,0,0,242,2,1,2,0,0,0,1,0
3683,0,0,195,6,1,6,0,0,0,1,0
3684,0,1,155,2,1,2,1,0,0,0,0
3685,0,1,306,8,1,8,0,0,1,0,0
3686,0,1,144,14,2,18,1,0,0,1,0
3687,0,1,185,18,8,46,2,1,4,1,0
3688,0,0,401,10,10,56,1,2,2,2,1
3689,0,1,115,28,1,28,0,0,0,0,1
3690,0,1,70,12,2,18,0,0,0,1,0
3691,0,1,256,14,12,54,2,1,2,3,2
3692,0,0,254,6,2,8,2,0,0,0,0
3693,0,1,71,30,3,36,1,0,2,0,0
3694,0,1,268,12,2,18,0,0,0,1,0
3695,0,0,250,16,1,16,0,0,0,1,0
3696,0,1,257,32,2,38,1,0,0,1,0
3697,0,1,321,30,11,88,3,0,5,0,3
3698,0,0,237,22,4,42,1,0,1,1,1
3699,0,1,168,8,1,8,1,0,0,0,0
3700,0,1,237,34,1,34,0,0,0,0,1
3701,0,0,149,6,1,6,0,0,0,1,0
3702,0,1,276,10,5,20,2,0,0,1,1
3703,0,1,129,14,2,22,0,0,1,0,0
3704,0,1,343,16,4,26,1,1,1,0,0
3705,0,1,196,18,1,18,1,0,0,0,0
3706,0,0,251,20,1,20,0,0,1,0,0
3707,0,1,320,8,10,54,2,0,5,2,1
3708,0,1,184,32,2,38,2,0,0,0,0
3709,0,1,129,30,2,32,1,0,0,1,0
3710,0,1,309,12,2,18,0,0,0,0,1
3711,0,1,315,34,4,48,0,0,2,1,0
3712,0,0,77,6,2,10,0,1,0,0,0
3713,0,1,312,16,2,20,1,1,0,0,0
3714,0,0,104,12,1,12,0,0,0,0,0
3715,0,1,45,10,2,16,0,0,0,0,1
3716,0,1,202,2,1,2,0,0,0,0,1
3717,0,0,179,8,1,8,1,0,0,0,0
3718,0,1,64,6,1,6,0,0,1,0,0
3719,0,1,220,14,11,78,4,1,1,3,1
3720,0,1,167,14,7,36,2,0,2,1,1
3721,0,1,140,16,1,16,0,0,0,0,1
3722,0,1,62,8,1,8,0,1,0,0,0
3723,0,1,96,10,1,10,0,0,0,0,0
3724,0,0,414,22,8,56,1,2,3,1,0
3725,0,1,67,16,2,24,1,1,0,0,0
3726,0,1,242,16,6,42,3,0,0,1,0
3727,0,1,137,16,5,38,2,0,2,1,0
3728,0,0,17,16,1,16,0,1,0,0,0
3729,0,1,224,2,2,8,2,0,0,0,0
3730,0,1,206,16,2,24,0,0,1,0,0
3731,0,1,296,30,7,62,0,0,2,1,0
3732,0,1,100,2,2,8,1,0,1,0,0
3733,0,1,177,14,1,14,1,0,0,0,0
3734,0,0,309,12,2,20,0,1,0,0,0
3735,0,1,348,34,10,64,4,1,1,0,1
3736,0,1,355,6,12,64,4,1,3,2,1
3737,0,1,301,12,1,12,1,0,0,0,0
3738,0,1,142,16,6,34,4,0,1,0,0
3739,0,1,38,6,2,10,1,0,0,1,0
3740,0,1,72,18,2,20,0,0,1,1,0
3741,0,0,147,2,9,44,1,2,3,1,0
3742,0,1,310,10,11,66,3,0,4,1,1
3743,0,1,63,16,1,16,0,0,1,0,0
3744,0,1,137,36,5,56,1,0,4,0,0
3745,0,1,290,4,1,4,0,0,0,1,0
3746,0,1,86,4,2,12,1,0,1,0,0
3747,0,1,143,14,1,14,1,0,0,0,0
3748,0,1,169,12,2,18,2,0,0,0,0
3749,0,1,67,18,1,18,0,0,0,0,1
3750,0,1,288,12,2,16,0,1,0,0,1
3751,0,1,327,10,2,12,1,0,0,0,0
3752,0,1,234,6,1,6,0,0,1,0,0
3753,0,1,321,14,2,16,1,0,0,1,0
3754,0,0,313,30,3,46,0,0,1,0,2
3755,0,1,20,34,1,34,1,0,0,0,0
3756,0,1,87,34,2,36,0,0,1,0,1
3757,0,1,156,10,1,10,1,0,0,0,0
3758,0,1,237,10,1,10,1,0,0,0,0
3759,0,1,176,10,3,20,0,0,3,0,0
3760,0,0,171,10,3,26,0,0,0,0,1
3761,0,0,267,16,2,20,1,1,0,0,0
3762,0,0,203,14,2,20,0,0,0,1,0
3763,0,0,320,16,4,26,1,0,0,1,2
3764,0,0,163,26,1,26,0,0,1,0,0
3765,0,1,75,28,1,28,0,0,0,0,0
3766,0,0,68,16,2,22,0,1,0,1,0
3767,0,1,130,24,2,32,1,0,1,0,0
3768,0,1,404,14,7,46,0,0,5,0,0
3769,0,0,268,30,10,54,3,0,1,4,0
3770,0,1,195,2,2,8,1,0,0,1,0
3771,0,1,222,12,2,18,1,1,0,0,0
3772,0,1,406,14,9,38,2,2,1,1,1
3773,0,1,161,10,9,30,2,3,2,2,0
3774,0,1,108,16,2,22,1,1,0,0,0
3775,0,0,43,20,2,26,1,0,0,0,0
3776,0,1,249,10,2,14,0,1,0,0,0
3777,0,0,54,10,1,10,1,0,0,0,0
3778,0,1,264,16,2,22,0,1,1,0,0
3779,0,0,234,6,2,10,0,0,1,0,1
3780,0,1,122,16,2,18,0,0,0,0,1
3781,0,0,106,14,2,22,2,0,0,0,0
3782,0,1,171,8,1,8,1,0,0,0,0
3783,0,1,240,10,1,10,0,0,0,1,0
3784,0,1,311,32,1,32,0,0,1,0,0
3785,0,0,423,8,12,44,3,0,5,1,0
3786,0,0,283,10,2,14,2,0,0,0,0
3787,0,1,227,14,1,14,0,0,0,1,0
3788,0,0,180,10,1,10,0,0,1,0,0
3789,0,1,197,6,1,6,1,0,0,0,0
3790,0,1,74,12,1,12,0,0,1,0,0
3791,0,1,159,6,1,6,0,0,0,1,0
3792,0,1,312,8,1,8,0,1,0,0,0
3793,0,1,280,16,2,22,1,0,0,0,0
3794,0,1,33,18,2,24,1,1,0,0,0
3795,0,1,332,10,8,42,2,3,1,1,0
3796,0,1,267,16,11,52,2,1,2,4,1
3797,0,1,245,8,2,12,1,1,0,0,0
3798,0,0,222,26,3,34,1,1,1,0,0
3799,0,1,69,12,2,16,0,0,1,1,0
3800,0,1,236,6,1,6,1,0,0,0,0
3801,0,1,70,14,2,22,0,0,1,0,0
3802,0,0,114,28,1,28,0,0,0,0,0
3803,0,1,45,18,1,18,0,0,1,0,0
3804,0,1,135,8,1,8,0,0,1,0,0
3805,0,1,69,12,3,24,1,0,1,0,1
3806,0,1,17,6,1,6,1,0,0,0,0
3807,0,1,166,6,3,20,0,0,1,0,0
3808,0,1,280,24,1,24,0,1,0,0,0
3809,0,1,273,18,2,20,1,0,1,0,0
3810,0,0,355,12,9,66,6,1,0,0,0
3811,0,0,225,12,1,12,0,0,0,0,0
3812,0,1,303,34,1,34,0,0,0,0,0
3813,0,1,286,12,1,12,0,0,0,1,0
3814,0,0,184,6,1,6,1,0,0,0,0
3815,0,1,115,12,2,18,2,0,0,0,0
3816,0,0,174,2,2,6,0,0,0,1,0
3817,0,1,155,12,1,12,0,0,0,0,0
3818,0,0,192,12,1,12,0,0,1,0,0
3819,0,0,102,10,1,10,0,0,1,0,0
3820,0,0,34,12,1,12,1,0,0,0,0
3821,0,1,45,10,2,14,1,0,0,0,1
3822,0,0,96,10,2,14,0,0,1,1,0
3823,0,1,289,10,2,16,0,0,0,1,0
3824,0,1,303,16,2,20,1,0,1,0,0
3825,0,1,185,6,12,56,2,0,2,3,2
3826,0,1,235,32,1,32,1,0,0,0,0
3827,0,1,74,10,1,10,1,0,0,0,0
3828,0,1,222,12,1,12,0,0,0,1,0
3829,0,1,187,12,2,16,1,0,0,0,1
3830,0,0,233,24,2,26,2,0,0,0,0
3831,0,0,52,14,2,16,0,0,1,0,0
3832,0,0,305,4,2,10,0,0,0,1,1
3833,0,1,263,8,1,8,0,0,1,0,0
3834,0,1,43,6,2,14,0,0,0,0,0
3835,0,1,322,4,2,6,0,0,1,1,0
3836,0,1,287,14,1,14,0,0,1,0,0
3837,0,1,111,2,1,2,0,0,1,0,0
3838,0,1,262,10,9,50,1,1,2,0,1
3839,0,0,251,12,1,12,0,0,0,0,1
3840,0,0,282,16,1,16,0,0,0,1,0
3841,0,1,239,12,5,40,1,1,2,0,1
3842,0,0,69,12,4,30,1,0,1,0,0
3843,0,0,38,12,2,20,1,0,0,1,0
3844,0,1,35,16,2,20,1,1,0,0,0
3845,0,1,217,6,1,6,0,0,1,0,0
3846,0,0,328,12,8,58,4,1,2,0,0
3847,0,0,126,14,2,22,0,0,1,1,0
3848,0,1,211,20,9,48,2,0,4,0,3
3849,0,1,190,16,2,22,0,2,0,0,0
3850,0,1,256,10,2,18,0,1,1,0,0
3851,0,0,91,34,1,34,0,0,0,0,0
3852,0,1,327,24,4,42,0,0,1,0,1
3853,0,0,184,12,10,48,3,0,3,2,2
3854,0,0,31,6,1,6,0,1,0,0,0
3855,0,1,320,12,5,26,1,1,1,1,1
3856,0,1,85,16,4,34,1,0,0,1,1
3857,0,0,295,30,2,34,1,0,0,0,0
3858,0,1,102,16,2,18,0,0,0,2,0
3859,0,0,364,14,5,28,1,0,2,0,1
3860,0,1,188,12,4,36,0,1,3,0,0
3861,0,0,233,2,1,2,0,0,1,0,0
3862,0,1,421,12,9,44,4,1,0,0,2
3863,0,1,270,2,1,2,0,0,0,0,1
3864,0,1,87,24,1,24,0,0,1,0,0
3865,0,1,286,8,8,54,4,1,0,1,1
3866,0,1,225,18,1,18,1,0,0,0,0
3867,0,1,138,14,1,14,1,0,0,0,0
3868,0,1,117,6,1,6,0,1,0,0,0
3869,0,1,237,8,6,38,2,0,2,1,0
3870,0,1,384,30,12,76,6,2,2,0,1
3871,0,1,238,12,2,20,0,0,1,0,0
3872,0,1,48,12,1,12,0,0,0,0,0
3873,0,1,258,10,8,54,2,0,2,4,0
3874,0,1,58,36,1,36,1,0,0,0,0
3875,0,1,300,8,1,8,0,1,0,0,0
3876,0,1,157,14,1,14,0,0,1,0,0
3877,0,1,249,14,2,18,1,0,0,1,0
3878,0,1,274,32,12,62,2,0,6,0,0
3879,0,1,364,8,10,56,1,3,6,0,0
3880,0,1,35,14,1,14,0,0,0,0,1
3881,0,1,276,12,1,12,0,0,0,0,0
3882,0,1,144,16,2,20,0,1,0,0,1
3883,0,1,188,8,2,10,2,0,0,0,0
3884,0,0,289,6,2,8,0,0,2,0,0
3885,0,1,242,20,2,24,0,0,0,1,0
3886,0,1,270,14,1,14,0,0,1,0,0
3887,0,1,242,26,12,78,4,1,2,2,1
3888,0,0,283,10,2,14,1,0,1,0,0
3889,0,1,315,22,2,28,0,1,0,1,0
3890,0,1,88,8,2,12,0,0,1,0,0
3891,0,0,192,34,4,44,1,0,1,1,0
3892,0,0,350,30,4,50,1,0,2,0,1
3893,0,1,257,12,2,14,0,0,0,0,1
3894,0,1,321,20,5,42,1,2,0,1,1
3895,0,0,179,16,2,24,0,1,1,0,0
3896,0,0,41,16,1,16,0,0,0,0,0
3897,0,1,65,26,3,42,1,0,1,0,0
3898,0,0,277,16,1,16,0,0,1,0,0
3899,0,0,170,16,2,22,1,0,1,0,0
3900,0,1,175,14,1,14,0,0,1,0,0
